LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
9339,Client01,Mar,9,10:40:56,Client01,kernel,[    3.647972] hidraw: raw HID events driver (C) Jiri Kosina,0b48689c,[ <*>.<*>] hidraw: raw HID events driver (C) Jiri Kosina,['3.647972']
9340,Client01,Mar,9,10:40:56,Client01,kernel,[    3.653606] hv_utils: Heartbeat IC version 3.0,46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,"['3.653606', 'Heartbeat', '3.0']"
9341,Client01,Mar,9,10:40:56,Client01,kernel,[    3.670358] hv_utils: Shutdown IC version 3.0,46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,"['3.670358', 'Shutdown', '3.0']"
9342,Client01,Mar,9,10:40:56,Client01,kernel,[    3.682812] hv_utils: TimeSync IC version 4.0,46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,"['3.682812', 'TimeSync', '4.0']"
9343,Client01,Mar,9,10:40:56,Client01,kernel,[    3.687932] hv_utils: VSS IC version 5.0,46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,"['3.687932', 'VSS', '5.0']"
9344,Client01,Mar,9,10:40:56,Client01,kernel,[    3.698787] hv_vmbus: registering driver hyperv_fb,12bef385,[ <*>.<*>] hv_vmbus: registering driver <*>,"['3.698787', 'hyperv_fb']"
9345,Client01,Mar,9,10:40:56,Client01,kernel,[    3.705961] hv_vmbus: registering driver hid_hyperv,12bef385,[ <*>.<*>] hv_vmbus: registering driver <*>,"['3.705961', 'hid_hyperv']"
9346,Client01,Mar,9,10:40:56,Client01,kernel,"[    3.712373] hyperv_fb: Screen resolution: 1152x864, Color depth: 32",e4ecf407,"[ <*>.<*>] hyperv_fb: Screen resolution: 1152x864, Color depth: <*>","['3.712373', '32']"
9347,Client01,Mar,9,10:40:56,Client01,kernel,[    3.724547] Console: switching to colour frame buffer device 144x54,68ea4992,[ <*>.<*>] Console: switching to colour frame buffer device 144x<*>,"['3.724547', '54']"
9348,Client01,Mar,9,10:40:56,Client01,kernel,[    3.725975] cryptd: max_cpu_qlen set to 1000,b55ab964,[ <*>.<*>] cryptd: max_cpu_qlen set to <*>,"['3.725975', '1000']"
9349,Client01,Mar,9,10:40:56,Client01,kernel,[    3.750023] input: Microsoft Vmbus HID-compliant Mouse as /devices/0006:045E:0621.0001/input/input4,f82969d4,[ <*>.<*>] input: Microsoft Vmbus HID-compliant Mouse as /<*><*>:<*>:<*>.<*>/<*><*>,"['3.750023', 'devices/0006', '045E:0621', '', '0001/input/input4']"
9350,Client01,Mar,9,10:40:56,Client01,kernel,[    3.773343] hid 0006:045E:0621.0001: input: <UNKNOWN> HID v0.01 Mouse [Microsoft Vmbus HID-compliant Mouse] on,cb036f4c,[ <*>.<*>] hid <*>:<*>:<*>.<*>: input: <UNKNOWN> HID v0.<*> Mouse [Microsoft Vmbus HID-compliant Mouse] on,"['3.773343', '0006', '045E:0621.0001', '01']"
9351,Client01,Mar,9,10:40:56,Client01,kernel,[    3.793013] AVX2 version of gcm_enc/dec engaged.,ec915500,[ <*>.<*>] AVX2 version of gcm_enc/<*> engaged.,"['3.793013', 'dec']"
9352,Client01,Mar,9,10:40:56,Client01,kernel,[    3.799038] AES CTR mode by8 optimization enabled,5efd1941,[ <*>.<*>] AES CTR mode by8 optimization enabled,['3.799038']
9353,Client01,Mar,9,10:40:56,Client01,kernel,[    6.543340] raid6: avx512x4 gen() 27690 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.543340', 'avx512x4', 'gen() 27690', 's']"
9354,Client01,Mar,9,10:40:56,Client01,kernel,[    6.591338] raid6: avx512x4 xor() 18678 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.591338', 'avx512x4', 'xor() 18678', 's']"
9355,Client01,Mar,9,10:40:56,Client01,kernel,[    6.639340] raid6: avx512x2 gen() 26840 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.639340', 'avx512x2', 'gen() 26840', 's']"
9356,Client01,Mar,9,10:40:56,Client01,kernel,[    6.687348] raid6: avx512x2 xor() 16338 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.687348', 'avx512x2', 'xor() 16338', 's']"
9357,Client01,Mar,9,10:40:56,Client01,kernel,[    6.735339] raid6: avx512x1 gen() 24372 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.735339', 'avx512x1', 'gen() 24372', 's']"
9358,Client01,Mar,9,10:40:56,Client01,kernel,[    6.783340] raid6: avx512x1 xor() 13874 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.783340', 'avx512x1', 'xor() 13874', 's']"
9359,Client01,Mar,9,10:40:56,Client01,kernel,[    6.831340] raid6: avx2x4   gen() 23486 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.831340', 'avx2x4', 'gen() 23486', 's']"
9360,Client01,Mar,9,10:40:56,Client01,kernel,[    6.879341] raid6: avx2x4   xor() 14935 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.879341', 'avx2x4', 'xor() 14935', 's']"
9361,Client01,Mar,9,10:40:56,Client01,kernel,[    6.927362] raid6: avx2x2   gen() 20673 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.927362', 'avx2x2', 'gen() 20673', 's']"
9362,Client01,Mar,9,10:40:56,Client01,kernel,[    6.975341] raid6: avx2x2   xor() 12296 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['6.975341', 'avx2x2', 'xor() 12296', 's']"
9363,Client01,Mar,9,10:40:56,Client01,kernel,[    7.023343] raid6: avx2x1   gen() 15994 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.023343', 'avx2x1', 'gen() 15994', 's']"
9364,Client01,Mar,9,10:40:56,Client01,kernel,[    7.071343] raid6: avx2x1   xor() 12061 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.071343', 'avx2x1', 'xor() 12061', 's']"
9365,Client01,Mar,9,10:40:56,Client01,kernel,[    7.119341] raid6: sse2x4   gen() 11985 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.119341', 'sse2x4', 'gen() 11985', 's']"
9366,Client01,Mar,9,10:40:56,Client01,kernel,[    7.167343] raid6: sse2x4   xor()  7799 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.167343', 'sse2x4', 'xor()  7799', 's']"
9367,Client01,Mar,9,10:40:56,Client01,kernel,[    7.219346] raid6: sse2x2   gen() 10731 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.219346', 'sse2x2', 'gen() 10731', 's']"
9368,Client01,Mar,9,10:40:56,Client01,kernel,[    7.267341] raid6: sse2x2   xor()  7493 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.267341', 'sse2x2', 'xor()  7493', 's']"
9369,Client01,Mar,9,10:40:56,Client01,kernel,[    7.315341] raid6: sse2x1   gen()  8977 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.315341', 'sse2x1', 'gen()  8977', 's']"
9370,Client01,Mar,9,10:40:56,Client01,kernel,[    7.363332] raid6: sse2x1   xor()  6354 MB/s,50f876a5,[ <*>.<*>] raid6: <*> <*> <*> MB/<*>,"['7.363332', 'sse2x1', 'xor()  6354', 's']"
9371,Client01,Mar,9,10:40:56,Client01,kernel,[    7.367074] raid6: using algorithm avx512x4 gen() 27690 MB/s,304ae203,[ <*>.<*>] raid6: using algorithm <*> gen() <*> MB/<*>,"['7.367074', 'avx512x4', '27690', 's']"
9372,Client01,Mar,9,10:40:56,Client01,kernel,"[    7.371825] raid6: .... xor() 18678 MB/s, rmw enabled",60d52ba3,"[ <*>.<*>] raid6: .... xor() <*> MB/<*>, rmw enabled","['7.371825', '18678', 's']"
9373,Client01,Mar,9,10:40:56,Client01,kernel,[    7.375763] raid6: using avx512x2 recovery algorithm,3f61b053,[ <*>.<*>] raid6: using <*> recovery algorithm,"['7.375763', 'avx512x2']"
9374,Client01,Mar,9,10:40:56,Client01,kernel,[    7.381033] xor: automatically using best checksumming function   avx,0e3aa785,[ <*>.<*>] xor: automatically using best checksumming function avx,['7.381033']
9375,Client01,Mar,9,10:40:56,Client01,kernel,[    7.388972] async_tx: api initialized (async),e521e594,[ <*>.<*>] async_tx: api initialized (async),['7.388972']
9376,Client01,Mar,9,10:40:56,Client01,kernel,"[    7.451001] Btrfs loaded, crc32c=crc32c-intel",813241d1,"[ <*>.<*>] Btrfs loaded, crc32c=<*>","['7.451001', 'crc32c-intel']"
9377,Client01,Mar,9,10:40:56,Client01,kernel,[    7.545648] EXT4-fs (sda1): mounted filesystem with ordered data mode. Opts: (null),4bb5e149,[ <*>.<*>] EXT4-fs <*> mounted filesystem with ordered data mode. Opts: (null),"['7.545648', '(sda1):']"
9378,Client01,Mar,9,10:40:56,Client01,kernel,[    9.835485] EXT4-fs (sda1): re-mounted. Opts: discard,ad8c625e,[ <*>.<*>] EXT4-fs (sda1): re-mounted. Opts: discard,['9.835485']
9379,Client01,Mar,9,10:40:56,Client01,kernel,[    9.844981] Loading iSCSI transport class v2.0-870.,03df5b97,[ <*>.<*>] Loading iSCSI transport class v2.<*>-<*>.,"['9.844981', '0-870']"
9380,Client01,Mar,9,10:40:56,Client01,kernel,[    9.942435] iscsi: registered transport (tcp),f5095d7f,[ <*>.<*>] iscsi: registered transport <*>,"['9.942435', '(tcp)']"
9381,Client01,Mar,9,10:40:56,Client01,kernel,[   10.089764] iscsi: registered transport (iser),f5095d7f,[ <*>.<*>] iscsi: registered transport <*>,"['10.089764', '(iser)']"
9382,Client01,Mar,9,10:40:56,Client01,kernel,[   10.461323] hv_vmbus: registering driver hv_balloon,12bef385,[ <*>.<*>] hv_vmbus: registering driver <*>,"['10.461323', 'hv_balloon']"
9383,Client01,Mar,9,10:40:56,Client01,kernel,[   10.465834] hv_balloon: Using Dynamic Memory protocol version 2.0,68cfcc88,[ <*>.<*>] hv_balloon: Using Dynamic Memory protocol version <*>.<*>,"['10.465834', '2.0']"
9384,Client01,Mar,9,10:40:56,Client01,kernel,[   10.773113] KVM: vmx: using Hyper-V Enlightened VMCS,d32a19a0,[ <*>.<*>] KVM: vmx: using Hyper-V Enlightened VMCS,['10.773113']
9385,Client01,Mar,9,10:40:56,Client01,kernel,[   10.883502] hv_utils: KVP IC version 4.0,46912ed2,[ <*>.<*>] hv_utils: <*> IC version <*>.<*>,"['10.883502', 'KVP', '4.0']"
9386,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.618279] audit: type=1400 audit(1583750428.271:2): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/sbin/dhclient"" pid=779 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.618279', '1400', '1583750428.271', '2', 'name=""/sbin/dhclient""', '779']"
9387,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.619368] audit: type=1400 audit(1583750428.271:3): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-client.action"" pid=779 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.619368', '1400', '1583750428.271', '3', 'name=""/usr/lib/NetworkManager/nm-dhcp-client.action""', '779']"
9388,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.619927] audit: type=1400 audit(1583750428.271:4): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-helper"" pid=779 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.619927', '1400', '1583750428.271', '4', 'name=""/usr/lib/NetworkManager/nm-dhcp-helper""', '779']"
9389,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.620539] audit: type=1400 audit(1583750428.271:5): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/lib/connman/scripts/dhclient-script"" pid=779 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.620539', '1400', '1583750428.271', '5', 'name=""/usr/lib/connman/scripts/dhclient-script""', '779']"
9390,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.638863] audit: type=1400 audit(1583750428.287:6): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/bin/lxc-start"" pid=794 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.638863', '1400', '1583750428.287', '6', 'name=""/usr/bin/lxc-start""', '794']"
9391,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.754939] audit: type=1400 audit(1583750428.403:7): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/bin/man"" pid=796 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.754939', '1400', '1583750428.403', '7', 'name=""/usr/bin/man""', '796']"
9392,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.755651] audit: type=1400 audit(1583750428.407:8): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""man_filter"" pid=796 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.755651', '1400', '1583750428.407', '8', 'name=""man_filter""', '796']"
9393,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.756253] audit: type=1400 audit(1583750428.407:9): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""man_groff"" pid=796 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.756253', '1400', '1583750428.407', '9', 'name=""man_groff""', '796']"
9394,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.758214] audit: type=1400 audit(1583750428.407:10): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""lxc-container-default"" pid=782 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.758214', '1400', '1583750428.407', '10', 'name=""lxc-container-default""', '782']"
9395,Client01,Mar,9,10:40:56,Client01,kernel,"[   12.758837] audit: type=1400 audit(1583750428.407:11): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""lxc-container-default-cgns"" pid=782 comm=""apparmor_parser""",d4a7c861,"[ <*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" <*> pid=<*> comm=""apparmor_parser""","['12.758837', '1400', '1583750428.407', '11', 'name=""lxc-container-default-cgns""', '782']"
9396,Client01,Mar,9,10:40:56,Client01,kernel,"[   16.638738] UDF-fs: INFO Mounting volume 'UDF Volume', timestamp 2020/03/10 00:00 (1000)",2c9bf7f3,"[ <*>.<*>] UDF-fs: INFO Mounting volume 'UDF Volume', timestamp <*>/<*>/<*> <*>:<*> (<*>)","['16.638738', '2020', '03/10 00', '00', '1000']"
9397,Client01,Mar,9,10:40:56,Client01,kernel,[   16.766142] IPv6: ADDRCONF(NETDEV_CHANGE): eth0: link becomes ready,66187c03,[ <*>.<*>] IPv6: ADDRCONF(NETDEV_CHANGE): eth0: link becomes ready,['16.766142']
9398,Client01,Mar,9,10:40:56,Client01,kernel,[   24.690595] EXT4-fs (sda1): resizing filesystem from 548091 to 7836155 blocks,cf01d4a6,[ <*>.<*>] EXT4-fs (sda1): resizing filesystem from <*> to <*> blocks,"['24.690595', '548091', '7836155']"
9399,Client01,Mar,9,10:40:56,Client01,kernel,[   26.801216] EXT4-fs (sda1): resized filesystem to 7836155,3a31a68c,[ <*>.<*>] EXT4-fs (sda1): resized filesystem to <*>,"['26.801216', '7836155']"
9400,Client01,Mar,9,10:40:56,Client01,kernel,[   27.352406]  sdb: sdb1,936b8562,[ <*>.<*>] <*> <*>,"['27.352406', 'sdb: sdb1']"
9401,Client01,Mar,9,10:40:56,Client01,kernel,[   38.814941] EXT4-fs (sdb1): mounted filesystem with ordered data mode. Opts: (null),4bb5e149,[ <*>.<*>] EXT4-fs <*> mounted filesystem with ordered data mode. Opts: (null),"['38.814941', '(sdb1):']"
9402,Client01,Mar,9,10:40:56,Client01,kernel,[   40.615262] hv_utils: VSS: userspace daemon ver. 129 connected,48338300,[ <*>.<*>] hv_utils: VSS: userspace daemon ver. <*> connected,"['40.615262', '129']"
9403,Client01,Mar,9,10:40:56,Client01,kernel,"[   40.674415] new mount options do not match the existing superblock, will be ignored",e95b0292,"[ <*>.<*>] new mount options do not match the existing superblock, will be ignored",['40.674415']
9404,Client01,Mar,9,10:40:59,Client01,kernel,[   43.664350] bpfilter: Loaded bpfilter_umh pid 1476,477a8bfb,[ <*>.<*>] bpfilter: Loaded bpfilter_umh pid <*>,"['43.664350', '1476']"
9405,Client01,Mar,9,10:41:14,Client01,kernel,[   58.561931] hv_balloon: Max. dynamic memory size: 8192 MB,17369e2c,[ <*>.<*>] hv_balloon: Max. dynamic memory size: <*> MB,"['58.561931', '8192']"
9406,Client01,Mar,9,10:59:42,Client01,kernel,"[ 1166.758545] SGI XFS with ACLs, security attributes, realtime, no debug enabled",c090d417,"[ <*>.<*>] SGI XFS with ACLs, security attributes, realtime, no debug enabled",['1166.758545']
9407,Client01,Mar,9,12:51:50,Client01,kernel,[ 7895.092944] hv_utils: Shutdown request received - graceful shutdown initiated,fed60bb0,[ <*>.<*>] hv_utils: Shutdown request received - graceful shutdown initiated,['7895.092944']
9408,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Linux version 5.0.0-1032-azure (buildd@lcy01-amd64-016) (gcc version 7.4.0 (Ubuntu 7.4.0-1ubuntu1~18.04.1)) #34-Ubuntu SMP Mon Feb 10 19:37:25 UTC 2020 (Ubuntu 5.0.0-1032.34-azure 5.0.21),be94182a,[ <*>.<*>] Linux version <*>.<*>.<*>-<*>-azure (buildd@lcy01-amd64-<*>) (gcc version <*>.<*>.<*> (Ubuntu <*>.<*>.<*>-1ubuntu1~<*>.<*>.<*>)) #<*>-Ubuntu SMP Mon Feb <*> <*>:<*>:<*> UTC <*> (Ubuntu <*>.<*>.<*>-<*>.<*>-azure <*>.<*>.<*>),"['0.000000', '5', '0.0-1032', '016', '7', '4.0', '7', '4.0', '18', '04.1', '34', '10 19', '37:25', '2020', '5', '0', '0-1032.34', '5', '0.21']"
9409,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Command line: BOOT_IMAGE=/boot/vmlinuz-5.0.0-1032-azure root=UUID=5604f71e-1e5f-443c-a99e-b82bb5c201df ro console=tty1 console=ttyS0 earlyprintk=ttyS0 rootdelay=300,5fbfbc32,[ <*>.<*>] Command line: BOOT_IMAGE=<*><*>.<*>.<*>-<*>-azure root=<*>=<*> ro console=<*> console=<*> earlyprintk=<*> rootdelay=<*>,"['0.000000', '/boot/vmlinuz-5', '0.0', '1032', 'UUID=5604f71e-1e5f-443c-a99e-b82bb5c201df', 'tty1', 'ttyS0', 'ttyS0', '300']"
9410,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] KERNEL supported cpus:,965b1ec6,[ <*>.<*>] KERNEL supported cpus:,['0.000000']
9411,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000]   Intel GenuineIntel,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Intel GenuineIntel']"
9412,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000]   AMD AuthenticAMD,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'AMD AuthenticAMD']"
9413,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000]   Hygon HygonGenuine,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Hygon HygonGenuine']"
9414,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000]   Centaur CentaurHauls,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Centaur CentaurHauls']"
9415,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers',18f54aba,[ <*>.<*>] x86/<*>: Supporting XSAVE feature 0x001: 'x87 floating point registers',"['0.000000', 'fpu']"
9416,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers',d4f09af2,[ <*>.<*>] x86/<*>: Supporting XSAVE feature <*> <*> <*>,"['0.000000', 'fpu', '0x002:', ""'SSE registers'""]"
9417,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers',d4f09af2,[ <*>.<*>] x86/<*>: Supporting XSAVE feature <*> <*> <*>,"['0.000000', 'fpu', '0x004:', ""'AVX registers'""]"
9418,Client01,Mar,9,20:19:06,Client01,kernel,"[    0.000000] x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256",2260ae38,"[ <*>.<*>] x86/<*>: xstate_offset[<*>]: <*>, xstate_sizes[<*>]: <*>","['0.000000', 'fpu', '2', '576', '2', '256']"
9419,Client01,Mar,9,20:19:06,Client01,kernel,"[    0.000000] x86/fpu: Enabled xstate features 0x7, context size is 832 bytes, using 'standard' format.",a3a72cf2,"[ <*>.<*>] x86/<*>: Enabled xstate features <*> context size is <*> bytes, using <*> format.","['0.000000', 'fpu', '0x7,', '832', ""'standard'""]"
9420,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-provided physical RAM map:,679f5927,[ <*>.<*>] BIOS-provided physical RAM map:,['0.000000']
9421,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000000000000-0x000000000009fbff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000000000000-0x000000000009fbff] usable']"
9422,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000000009fc00-0x000000000009ffff] reserved,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x000000000009fc00-0x000000000009ffff] reserved']"
9423,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x00000000000e0000-0x00000000000fffff] reserved,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x00000000000e0000-0x00000000000fffff] reserved']"
9424,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000000100000-0x000000003ffeffff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000000100000-0x000000003ffeffff] usable']"
9425,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000003fff0000-0x000000003fffefff] ACPI data,976560cf,[ <*>.<*>] BIOS-e820: [mem <*> ACPI <*>,"['0.000000', '0x000000003fff0000-0x000000003fffefff]', 'data']"
9426,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x000000003ffff000-0x000000003fffffff] ACPI NVS,976560cf,[ <*>.<*>] BIOS-e820: [mem <*> ACPI <*>,"['0.000000', '0x000000003ffff000-0x000000003fffffff]', 'NVS']"
9427,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] BIOS-e820: [mem 0x0000000100000000-0x00000002bfffffff] usable,d4d60197,[ <*>.<*>] BIOS-e820: [mem <*> <*>,"['0.000000', '0x0000000100000000-0x00000002bfffffff] usable']"
9428,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] printk: bootconsole [earlyser0] enabled,8f72dbf6,[ <*>.<*>] <*> <*> <*> enabled,"['0.000000', 'printk:', 'bootconsole [earlyser0]']"
9429,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] NX (Execute Disable) protection: active,a2cd9fdb,[ <*>.<*>] NX (Execute Disable) protection: active,['0.000000']
9430,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] SMBIOS 2.3 present.,271e8bd5,[ <*>.<*>] SMBIOS <*>.<*> present.,"['0.000000', '2.3']"
9431,Client01,Mar,9,20:19:06,Client01,kernel,"[    0.000000] DMI: Microsoft Corporation Virtual Machine/Virtual Machine, BIOS 090007  06/02/2017",22803ace,"[ <*>.<*>] DMI: Microsoft Corporation Virtual Machine/<*> Machine, BIOS <*> <*>/<*>/<*>","['0.000000', 'Virtual', '090007  06', '02/2017']"
9432,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Hypervisor detected: Microsoft Hyper-V,91ab13e8,[ <*>.<*>] Hypervisor detected: Microsoft Hyper-V,['0.000000']
9433,Client01,Mar,9,20:19:06,Client01,kernel,"[    0.000000] Hyper-V: features 0x2e7f, hints 0x44c2c",9d9bfdd0,"[ <*>.<*>] Hyper-V: features 0x2e7f, hints 0x44c2c",['0.000000']
9434,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Hyper-V Host Build:14393-10.0-0-0.305,e41e7a65,[ <*>.<*>] Hyper-V Host Build:<*>-<*>.<*>-<*>-<*>.<*>,"['0.000000', '14393-10', '0', '0-0.305']"
9435,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Hyper-V: LAPIC Timer Frequency: 0xc3500,14bf15a5,[ <*>.<*>] Hyper-V: LAPIC Timer Frequency: 0xc<*>,"['0.000000', '3500']"
9436,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] tsc: Marking TSC unstable due to running on Hyper-V,eaf7708b,[ <*>.<*>] tsc: Marking TSC unstable due to running on Hyper-V,['0.000000']
9437,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] Hyper-V: Using hypercall for remote TLB flush,db4f6103,[ <*>.<*>] Hyper-V: Using hypercall for remote TLB flush,['0.000000']
9438,Client01,Mar,9,20:19:06,Client01,kernel,[    0.000000] tsc: Detected 2294.684 MHz processor,835ab552,[ <*>.<*>] tsc: Detected <*>.<*> MHz processor,"['0.000000', '2294.684']"
9439,Client01,Mar,9,20:19:06,Client01,kernel,[    0.001479] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved,7f8f754f,[ <*>.<*>] e820: update [mem <*> usable ==> reserved,"['0.001479', '0x00000000-0x00000fff]']"
