LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
2701,Server,Mar,14,12:10:49,UbuntuApp,sshd[8107],Failed password for invalid user admin from 113.162.151.222 port 53802 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['admin', '113.162.151.222', '53802', '2']"
2702,Server,Mar,14,12:10:50,UbuntuApp,sshd[8107],Connection closed by invalid user admin 113.162.151.222 port 53802 [preauth],d3f91c6c,Connection closed by <*> user <*> <*> port <*> [<*>],"['invalid', 'admin 113.162.151.222', '53802', 'preauth']"
2703,Server,Mar,14,12:12:40,UbuntuApp,vsftpd,pam_unix(vsftpd:auth): check pass; user unknown,8e74fae5,pam_unix(vsftpd:<*>): check pass; user unknown,['auth']
2704,Server,Mar,14,12:12:40,UbuntuApp,vsftpd,pam_unix(vsftpd:auth): authentication failure; logname= uid=0 euid=0 tty=ftp ruser=ftp_admin rhost=::ffff:10.0.0.7,6779e653,pam_unix(vsftpd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=::<*>:<*>,"['auth', '0', '0', 'ftp', 'ftp_admin', 'ffff:10.0.0.7']"
2705,Server,Mar,14,12:13:01,UbuntuApp,sudo,sepses : TTY=pts/1 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/nano /etc/vsftpd.userlist,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/1', '/home/sepses', 'root', '/bin/nano /etc/vsftpd.userlist']"
2706,Server,Mar,14,12:13:01,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2707,Server,Mar,14,12:13:12,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2708,Server,Mar,14,12:13:54,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/bin/passwd ftp_admin,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/0', '/home/sepses', 'root', '/usr/bin/passwd ftp_admin']"
2709,Server,Mar,14,12:13:54,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2710,Server,Mar,14,12:13:54,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2711,Server,Mar,14,12:13:57,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/bin/passwd ftp_admin,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/0', '/home/sepses', 'root', '/usr/bin/passwd ftp_admin']"
2712,Server,Mar,14,12:13:57,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2713,Server,Mar,14,12:13:57,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2714,Server,Mar,14,12:14:36,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/adduser ftp_admin,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/0', '/home/sepses', 'root', '/usr/sbin/adduser ftp_admin']"
2715,Server,Mar,14,12:14:37,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2716,Server,Mar,14,12:14:37,UbuntuApp,groupadd[8553],"group added to /etc/group: name=ftp_admin, GID=1005",c03bd4fe,"group added to /<*>: name=<*>, GID=<*>","['etc/group', 'ftp_admin', '1005']"
2717,Server,Mar,14,12:14:37,UbuntuApp,groupadd[8553],group added to /etc/gshadow: name=ftp_admin,a4d94e58,group added to /<*>: name=<*>,"['etc/gshadow', 'ftp_admin']"
2718,Server,Mar,14,12:14:37,UbuntuApp,groupadd[8553],"new group: name=ftp_admin, GID=1005",53ce8466,"new group: name=<*>, GID=<*>","['ftp_admin', '1005']"
2719,Server,Mar,14,12:14:37,UbuntuApp,useradd[8557],"new user: name=ftp_admin, UID=1005, GID=1005, home=/home/ftp_admin, shell=/bin/bash",24794b0b,"new user: name=<*>, UID=<*>, GID=<*>, home=<*>, shell=<*>","['ftp_admin', '1005', '1005', '/home/ftp_admin', '/bin/bash']"
2720,Server,Mar,14,12:14:42,UbuntuApp,passwd[8565],pam_unix(passwd:chauthtok): password changed for ftp_admin,cba0c267,pam_unix(passwd:<*>): password changed for <*>,"['chauthtok', 'ftp_admin']"
2721,Server,Mar,14,12:14:42,UbuntuApp,passwd[8565],gkr-pam: couldn't update the login keyring password: no old password was entered,8d5f78a4,gkr-pam: couldn't update the login keyring password: no old password was entered,[]
2722,Server,Mar,14,12:14:52,UbuntuApp,chfn[8570],changed user 'ftp_admin' information,5bd4dea5,changed user <*> information,"[""'ftp_admin'""]"
2723,Server,Mar,14,12:14:54,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2724,Server,Mar,14,12:17:01,UbuntuApp,CRON[8712],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2725,Server,Mar,14,12:17:01,UbuntuApp,CRON[8712],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2726,Server,Mar,14,12:23:23,UbuntuApp,sshd[9045],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=112.45.122.9  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '112.45.122.9', 'root']"
2727,Server,Mar,14,12:23:25,UbuntuApp,sshd[9045],Failed password for root from 112.45.122.9 port 48460 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '112.45.122.9', '48460', '2']"
2728,Server,Mar,14,12:23:27,UbuntuApp,sshd[9045],Received disconnect from 112.45.122.9 port 48460:11:  [preauth],215a0c2d,Received disconnect from <*> port <*>:<*>: [<*>],"['112.45.122.9', '48460:11', 'preauth']"
2729,Server,Mar,14,12:23:27,UbuntuApp,sshd[9045],Disconnected from authenticating user root 112.45.122.9 port 48460 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 112.45.122.9', '48460', 'preauth']"
2730,Server,Mar,14,12:28:24,UbuntuApp,vsftpd,pam_unix(vsftpd:auth): authentication failure; logname= uid=0 euid=0 tty=ftp ruser=ftp_jhalley rhost=::ffff:10.0.0.12  user=ftp_jhalley,8d1663fd,pam_unix(vsftpd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser=<*> rhost=::<*>:<*> user=<*>,"['auth', '0', '0', 'ftp', 'ftp_jhalley', 'ffff:10.0.0.12', 'ftp_jhalley']"
2731,Server,Mar,14,12:30:54,UbuntuApp,vsftpd,message repeated 2 times: [ pam_unix(vsftpd:auth): authentication failure; logname= uid=0 euid=0 tty=ftp ruser=ftp_jhalley rhost=::ffff:10.0.0.12  user=ftp_jhalley],6e02e9e8,message repeated <*> times: [ <*> authentication failure; logname= uid=<*> euid=<*> tty=<*> <*> <*> user=<*>],"['2', 'pam_unix(vsftpd:auth):', '0', '0', 'ftp', 'ruser=ftp_jhalley rhost=::ffff:10.0.0.12', 'ftp_jhalley']"
2732,Server,Mar,14,12:35:07,UbuntuApp,gdm-password],pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty1 ruser= rhost=  user=sepses,3592027d,pam_unix(gdm-password:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost= user=<*>,"['auth', '0', '0', '/dev/tty1', 'sepses']"
2733,Server,Mar,14,12:36:01,UbuntuApp,sudo,pam_unix(sudo:auth): authentication failure; logname= uid=1000 euid=0 tty=/dev/pts/0 ruser=sepses rhost=  user=sepses,487439a9,pam_unix(sudo:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*><*> ruser=<*> rhost= user=<*>,"['auth', '1000', '0', '/dev/pts/0', 'sepses', 'sepses']"
2734,Server,Mar,14,12:36:12,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown nobody:nobody /ftp/files/,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'nobody:nobody /ftp/files/']"
2735,Server,Mar,14,12:36:12,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2736,Server,Mar,14,12:36:12,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2737,Server,Mar,14,12:37:13,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/usermod -d /ftp/files -m ftpuser,7ced9d6f,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> -d /<*> -m <*>,"['pts/0', '/home/sepses', 'root', '/usr/sbin/usermod', 'ftp/files', 'ftpuser']"
2738,Server,Mar,14,12:37:13,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2739,Server,Mar,14,12:37:13,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2740,Server,Mar,14,12:37:22,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/usermod -d /ftp/files -m jdoe,7ced9d6f,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> -d /<*> -m <*>,"['pts/0', '/home/sepses', 'root', '/usr/sbin/usermod', 'ftp/files', 'jdoe']"
2741,Server,Mar,14,12:37:22,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2742,Server,Mar,14,12:37:22,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2743,Server,Mar,14,12:37:28,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/usermod -d /ftp/files -m ftp_jdoe,7ced9d6f,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> -d /<*> -m <*>,"['pts/0', '/home/sepses', 'root', '/usr/sbin/usermod', 'ftp/files', 'ftp_jdoe']"
2744,Server,Mar,14,12:37:28,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2745,Server,Mar,14,12:37:28,UbuntuApp,usermod[9910],change user 'ftp_jdoe' home from '/home/ftp_jdoe' to '/ftp/files',a4cd9d08,change user 'ftp_jdoe' home from '/<*>' to '/<*>',"['home/ftp_jdoe', 'ftp/files']"
2746,Server,Mar,14,12:37:28,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2747,Server,Mar,14,12:38:03,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown ftp_halley /ftp/files/,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'ftp_halley /ftp/files/']"
2748,Server,Mar,14,12:38:03,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2749,Server,Mar,14,12:38:03,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2750,Server,Mar,14,12:38:09,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown ftp_jhalley /ftp/files/,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'ftp_jhalley /ftp/files/']"
2751,Server,Mar,14,12:38:09,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2752,Server,Mar,14,12:38:09,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2753,Server,Mar,14,12:39:01,UbuntuApp,CRON[10007],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2754,Server,Mar,14,12:39:01,UbuntuApp,CRON[10007],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2755,Server,Mar,14,12:39:32,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2756,Server,Mar,14,12:39:32,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2757,Server,Mar,14,12:39:32,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2758,Server,Mar,14,12:39:58,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown ftp_jhalley /ftp/files/ -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'ftp_jhalley /ftp/files/ -R']"
2759,Server,Mar,14,12:39:58,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2760,Server,Mar,14,12:39:58,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2761,Server,Mar,14,12:40:04,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown ftp_jdoe /ftp/files/ -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'ftp_jdoe /ftp/files/ -R']"
2762,Server,Mar,14,12:40:04,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2763,Server,Mar,14,12:40:04,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2764,Server,Mar,14,12:40:08,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown ftp_akep /ftp/files/ -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', 'ftp_akep /ftp/files/ -R']"
2765,Server,Mar,14,12:40:08,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2766,Server,Mar,14,12:40:08,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2767,Server,Mar,14,12:40:11,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2768,Server,Mar,14,12:40:11,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2769,Server,Mar,14,12:40:11,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2770,Server,Mar,14,12:40:56,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chown 777 /ftp/files/ -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chown', '777 /ftp/files/ -R']"
2771,Server,Mar,14,12:40:56,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2772,Server,Mar,14,12:40:56,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2773,Server,Mar,14,12:43:14,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2774,Server,Mar,14,12:43:14,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2775,Server,Mar,14,12:43:14,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2776,Server,Mar,14,12:45:19,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chmod 777 /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chmod', '777 /ftp/files']"
2777,Server,Mar,14,12:45:19,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2778,Server,Mar,14,12:45:19,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2779,Server,Mar,14,12:45:22,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2780,Server,Mar,14,12:45:22,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2781,Server,Mar,14,12:45:22,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2782,Server,Mar,14,12:45:42,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files -R']"
2783,Server,Mar,14,12:45:42,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2784,Server,Mar,14,12:45:42,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2785,Server,Mar,14,12:45:48,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2786,Server,Mar,14,12:45:48,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2787,Server,Mar,14,12:45:48,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2788,Server,Mar,14,12:45:55,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/chmod 777 /ftp/files -R,3baea246,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/chmod', '777 /ftp/files -R']"
2789,Server,Mar,14,12:45:55,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2790,Server,Mar,14,12:45:55,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2791,Server,Mar,14,12:45:57,UbuntuApp,sudo,sepses : TTY=pts/0 ; PWD=/home/sepses ; USER=root ; COMMAND=/bin/ls -la /ftp/files,22634e8a,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*> <*>,"['pts/0', '/home/sepses', 'root', '/bin/ls', '-la /ftp/files']"
2792,Server,Mar,14,12:45:57,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
2793,Server,Mar,14,12:45:57,UbuntuApp,sudo,pam_unix(sudo:session): session closed for user root,8c48b733,pam_unix(sudo:<*>): session closed for user root,['session']
2794,Server,Mar,14,12:45:59,UbuntuApp,sshd[10522],Did not receive identification string from 180.249.118.212 port 22623,cf94a865,Did not receive identification string from <*> port <*>,"['180.249.118.212', '22623']"
2795,Server,Mar,14,12:50:59,UbuntuApp,sshd[10808],Did not receive identification string from 36.69.178.27 port 58201,cf94a865,Did not receive identification string from <*> port <*>,"['36.69.178.27', '58201']"
2796,Server,Mar,14,12:51:02,UbuntuApp,sshd[10817],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=101.254.175.245  user=root,bed3838d,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"['auth', '0', '0', 'ssh', '101.254.175.245', 'root']"
2797,Server,Mar,14,12:51:03,UbuntuApp,sshd[10817],Failed password for root from 101.254.175.245 port 59784 ssh2,ada372e1,Failed password for <*> from <*> port <*> ssh<*>,"['root', '101.254.175.245', '59784', '2']"
2798,Server,Mar,14,12:51:03,UbuntuApp,sshd[10819],Connection closed by 36.69.178.27 port 51058 [preauth],beddb6d1,Connection <*> by <*> port <*> [<*>],"['closed', '36.69.178.27', '51058', 'preauth']"
2799,Server,Mar,14,12:51:04,UbuntuApp,sshd[10817],Received disconnect from 101.254.175.245 port 59784:11:  [preauth],215a0c2d,Received disconnect from <*> port <*>:<*>: [<*>],"['101.254.175.245', '59784:11', 'preauth']"
2800,Server,Mar,14,12:51:04,UbuntuApp,sshd[10817],Disconnected from authenticating user root 101.254.175.245 port 59784 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['authenticating', 'root 101.254.175.245', '59784', 'preauth']"
2801,Server,Mar,14,13:09:01,UbuntuApp,CRON[11837],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2802,Server,Mar,14,13:09:01,UbuntuApp,CRON[11837],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2803,Server,Mar,14,13:17:01,UbuntuApp,CRON[12350],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2804,Server,Mar,14,13:17:01,UbuntuApp,CRON[12350],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2805,Server,Mar,14,13:39:01,UbuntuApp,CRON[13628],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2806,Server,Mar,14,13:39:01,UbuntuApp,CRON[13628],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2807,Server,Mar,14,14:03:01,UbuntuApp,sshd[15027],Received disconnect from 66.23.233.178 port 53432:11: Bye Bye [preauth],c0a756ec,Received disconnect from <*> port <*>:<*>: <*> <*> <*>,"['66.23.233.178', '53432:11', 'Bye', 'Bye [preauth]']"
2808,Server,Mar,14,14:03:01,UbuntuApp,sshd[15027],Disconnected from 66.23.233.178 port 53432 [preauth],38c7e093,Disconnected from <*> port <*> [<*>],"['66.23.233.178', '53432', 'preauth']"
2809,Server,Mar,14,14:09:01,UbuntuApp,CRON[15390],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2810,Server,Mar,14,14:09:01,UbuntuApp,CRON[15390],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2811,Server,Mar,14,14:17:01,UbuntuApp,CRON[15908],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2812,Server,Mar,14,14:17:01,UbuntuApp,CRON[15908],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2813,Server,Mar,14,14:39:01,UbuntuApp,CRON[17128],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
2814,Server,Mar,14,14:39:01,UbuntuApp,CRON[17128],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
2815,Server,Mar,14,14:58:14,UbuntuApp,sshd[18240],Did not receive identification string from 192.241.239.29 port 43852,cf94a865,Did not receive identification string from <*> port <*>,"['192.241.239.29', '43852']"
